,FAA,EAA (Golden Defensive),FAA + MA Filter,EAA + MA Filter,Equal Weight,SPY Buy&Hold
2008-05-31,1.2887069535721318,1.1419381309172563,1.1927122874782872,1.1218684512061892,1.3341486904816833,1.2393492618250086
2008-06-30,1.3293708613441324,1.1424926737644943,1.2243614843190238,1.1284838559650923,1.2396995260280201,1.1357692236561847
2008-07-31,1.2552877081676619,1.0845997946402677,1.219863073496563,1.1257197572596793,1.2212575892070483,1.1255630201943292
2008-08-31,1.2504742218305887,1.0844754454209993,1.2532796914466258,1.1394253927944242,1.2387697641683368,1.1429576323049935
2008-09-30,1.111486265175381,1.0157200953444778,1.2717767688666317,1.1487680088337997,1.1162032779527258,1.0353214173027436
2008-10-31,0.9776103320479186,0.9891135937007375,1.2481131176610256,1.1440180408026042,0.92743211532309,0.8642998703829624
2008-11-30,0.9776103320479186,0.9891135937007375,1.2481131176610256,1.1440180408026042,0.8644198432421175,0.8041390521292936
2008-12-31,0.9776103320479186,0.9891135937007375,1.2481131176610256,1.1440180408026042,0.8741085693611745,0.8120165236141554
2009-01-31,0.9776103320479186,0.9891135937007375,1.2481131176610256,1.1440180408026042,0.8048591268380295,0.7453385227713208
2009-02-28,0.9776103320479186,0.9891135937007375,1.2481131176610256,1.1440180408026042,0.7145062893497535,0.6652523824065925
2009-03-31,0.9776103320479186,0.9891135937007375,1.2481131176610256,1.1440180408026042,0.7788593660137934,0.7206750957013465
2009-04-30,0.9776103320479186,0.9891135937007375,1.2481131176610256,1.1440180408026042,0.8632659076906214,0.7922714937614938
2009-05-31,1.0002791866427274,0.9916619928712356,1.2019962880646635,1.139321307941855,0.9142253176414071,0.8385824306438074
2009-06-30,0.9957905281423413,0.9927740869454621,1.1966024430982771,1.1405989937706056,0.9114399407204122,0.8380330579303765
2009-07-31,1.0971594362706514,1.0620092103097754,1.3184134863774535,1.2201432859528185,0.9821783837195354,0.9005552776252005
2009-08-31,1.1258222046420334,1.0804195465988258,1.3528564115608641,1.2412949369904458,1.0163175711900674,0.9338216166521893
2009-09-30,1.1724399967210057,1.099743635499282,1.4088751849042995,1.2634963991813146,1.0537302278492482,0.9669323063355575
2009-10-31,1.1361109960446532,1.06113698244933,1.3652200488730915,1.2191411826213105,1.0301915680746196,0.9483427240831875
2009-11-30,1.1917750678363466,1.1126357807942555,1.4321093819369397,1.278308195887486,1.0951807765990547,1.0067673668477604
2009-12-31,1.207896641006459,1.111030253607276,1.4514820444565684,1.276463604335369,1.1203523803480113,1.0259973832510232
2010-01-31,1.1723872136816016,1.0809757348924034,1.4088117575949208,1.2419339421944928,1.0796804678920635,0.988710259310117
2010-02-28,1.2195210177111058,1.1113502082471338,1.4654506022718587,1.276831200493521,1.1128658288830184,1.019552392667433
2010-03-31,1.2571299289671238,1.1381600861433836,1.5106437566746937,1.3076330920352925,1.1772846243039878,1.0816226847746875
2010-04-30,1.2839325446584147,1.1279897389225333,1.5428514092996426,1.2959483714539055,1.1967560210978891,1.0983556463583077
2010-05-31,1.1778526956401594,1.036118202019431,1.4153794130199229,1.1903970844836262,1.1030914660544302,1.0110859320499554
2010-06-30,1.117656409198138,0.9982607843067037,1.4974417722931845,1.244077826377747,1.0466682726173024,0.9587713239835455
2010-07-31,1.1944052250855917,1.0447374997478072,1.4832694196360638,1.2362282124497082,1.1258787948543112,1.024256044484545
2010-08-31,1.1944052250855917,1.0447374997478072,1.4832694196360638,1.2362282124497082,1.0829439672852754,0.9781843081616678
2010-09-30,1.2289811635382397,1.0480978686421398,1.4458858344407304,1.2327662922940497,1.1744192517077765,1.065785786511248
2010-10-31,1.2422968601296474,1.0493596322368777,1.4615516376673623,1.2342503709044297,1.2187813011697464,1.1065006694893211
2010-11-30,1.2224484300880143,1.0293771349144243,1.4382001293737265,1.2107470799694995,1.2201775327598159,1.1065006694893211
2010-12-31,1.292694556698706,1.0838432550161425,1.520844096916984,1.274809796765619,1.3005694848275213,1.1804728792284076
2011-01-31,1.321318143296534,1.1168797082847919,1.5545195018951494,1.3136670707139968,1.324970585688515,1.207977751719395
2011-02-28,1.3918754344506612,1.1771403456719483,1.6375295518641442,1.384545263243177,1.369643656074448,1.2499400825129279
2011-03-31,1.4082596725165273,1.179988535629636,1.6568054679077533,1.3878952868229755,1.3765603880833654,1.2500901930680843
2011-04-30,1.4434230140290236,1.217294859911951,1.698174838645825,1.4317747568997645,1.4193734514876248,1.2862944369253566
2011-05-31,1.4218512915371944,1.1866412373207695,1.6727958915140189,1.3957201537966506,1.408032134071201,1.271869648086973
2011-06-30,1.404827503276484,1.1722104457339522,1.6527675501325982,1.3787467451374034,1.3888691158813882,1.2504129448433363
2011-07-31,1.3759106379227555,1.1507433743817093,1.6187471052048552,1.3534973073233552,1.3586352226211504,1.2253994945057565
2011-08-31,1.3521284186745255,1.1529105769331225,1.590767527532907,1.3560463576877233,1.2926537070258497,1.1580322430713277
2011-09-30,1.3313089061609973,1.1403404140629427,1.800846608411009,1.4356381179950388,1.1933542810212179,1.0776412346466426
2011-10-31,1.3800150686401134,1.1449759193691884,1.7318889689568249,1.4295299899089977,1.3277872301722466,1.1952620076944098
2011-11-30,1.3942707857480485,1.1462901121690305,1.7663367618546602,1.4326892989971476,1.328823759347069,1.1904050534779413
2011-12-31,1.421564883035031,1.1564091542769022,1.827185147385323,1.4491408297761175,1.340947064037758,1.2028424499131583
2012-01-31,1.427153199424723,1.145344879496956,1.834367998360324,1.4352757611054117,1.3990363113420512,1.2586240579248373
2012-02-29,1.4816479277402375,1.1727921980713334,1.9044119051683768,1.4696710526567602,1.445938256670143,1.3132550999802948
2012-03-31,1.5248510950282574,1.1950561262600754,1.9599423888844185,1.4975708381696862,1.4830660538902511,1.3554941824414959
2012-04-30,1.5194213301094481,1.1936537627357249,1.9529633294465822,1.4958134824502085,1.4778967579946638,1.3464454918908848
2012-05-31,1.426576028870132,1.1474553849335343,1.833626141637889,1.437920516716606,1.3956995068792062,1.2655838742022851
2012-06-30,1.4750785221440483,1.2007679723046116,1.8959680272450006,1.504728572338358,1.452699283911636,1.3169422432975728
2012-07-31,1.504517782455469,1.2188074738403156,1.9338072984826207,1.5273345661836284,1.4712291165077984,1.3325217287140836
2012-08-31,1.4872396689819891,1.2062361518247935,1.9115991582208984,1.511580958604875,1.4963142484628262,1.3659043822988202
2012-09-30,1.5206277622776934,1.2143867403172681,1.954513997281342,1.5217947748198928,1.5339089597866853,1.4005318551214403
2012-10-31,1.5203699337796612,1.216634010870207,1.9541826016427755,1.5246109160634767,1.5165423818331947,1.3750445097979755
2012-11-30,1.5142724348730638,1.2264791421925947,1.946345281256423,1.5369482291338674,1.5227076744215355,1.3828262259568462
2012-12-31,1.5410672310263458,1.2598017260501793,1.980785533785711,1.578706041793055,1.538426025403164,1.3951817609761177
2013-01-31,1.6307699184133393,1.3253735638138386,2.0960834143327673,1.6608766360289606,1.623228405252522,1.4666011524998375
2013-02-28,1.6580840569881101,1.3421274768526004,2.131191195140417,1.6818716094371133,1.6444735753800455,1.4853131513650428
2013-03-31,1.7167812174912858,1.3839365311849847,2.206636629355221,1.734264144953897,1.7074372267080744,1.54171172408497
2013-04-30,1.7453153162839583,1.413186576690112,2.243312466054763,1.7709185030221655,1.742106683085283,1.57133288315813
2013-05-31,1.7573172922223563,1.4762431264267795,2.25873900932101,1.8499370929998207,1.7650247781877229,1.6084305617580066
2013-06-30,1.7438468229324102,1.4674278592006165,2.241424962168726,1.8388903422753267,1.7423512918237642,1.5869672870704294
2013-07-31,1.827200907694673,1.5432305460649403,2.3485627702766028,1.9338816073786487,1.8331380044163748,1.6689770298932158
2013-08-31,1.757164374181129,1.4784100092246133,2.2585424586204175,1.852652497252777,1.780774579777185,1.618920088331471
2013-09-30,1.8398176907110957,1.5290087076004293,2.364779545754464,1.9160596740973526,1.8379809570442387,1.6701535061141175
2013-10-31,1.9228820979850774,1.5773773867171448,2.471545021645616,1.97667232795878,1.9208188891787907,1.7474920788284118
2013-11-30,1.9731760954212085,1.603621642455061,2.5361895877956577,2.0095600151551696,1.9642135178928166,1.799284257101547
2013-12-31,2.0481442872670557,1.657693754474166,2.6325487257441225,2.077319860352962,2.013083044694787,1.8459328723246347
2014-01-31,1.9472413806092195,1.6061249378516333,2.502854826736445,2.0126969909865586,1.949860932485925,1.7808673160692725
2014-02-28,2.0348396967038,1.6754235149510517,2.615447888097288,2.0995377057532534,2.044073983513578,1.8619249505428423
2014-03-31,2.071629489463647,1.701716864817755,2.6627350458685597,2.1324869146924144,2.0646759046668377,1.8773704723807363
2014-04-30,2.0983082533422714,1.7270316032019468,2.697026158213392,2.1642097879090065,2.089820263937935,1.8904209845356077
2014-05-31,2.1370866176450534,1.7329742741400405,2.7468692938588535,2.1716567776379145,2.1322984737956157,1.9342913810161677
2014-06-30,2.2231168389147697,1.7941566485642273,2.8574468302106886,2.248326766380938,2.180021801445178,1.9742251070652495
2014-07-31,2.122453235651745,1.7170493053719382,2.728060515903461,2.1517005862073852,2.130119044929783,1.9476946858328765
2014-08-31,2.205353618065641,1.7845911302244957,2.834615165126251,2.2363398471034395,2.2167878525508633,2.0245582370280393
2014-09-30,2.1477686497531105,1.7548345556707394,2.7605992689339716,2.1990507379843676,2.180226929275941,1.9966265961919978
2014-10-31,2.212027264667913,1.7687626395619305,2.8431930275200767,2.216504556101099,2.2320423808439545,2.043649408208615
2014-11-30,2.2904633282386486,1.833034959306508,2.9440095376112927,2.2970466742794464,2.278547664217446,2.0997920701259427
2014-12-31,2.2559849350429446,1.8258152237531227,2.8996932994256674,2.287999345717663,2.281135838741013,2.094466008689889
2015-01-31,2.2760013858674686,1.8162927742379518,2.9254211167672537,2.276066397642252,2.228571464905576,2.0324086717149745
2015-02-28,2.303107407049767,1.8177012027133777,2.960261397291957,2.2778313535854062,2.333343120733736,2.1466389552004945
2015-03-31,2.285470405667125,1.8083551660916732,2.9375919663322,2.2661194752982063,2.2933180655286574,2.1129246314523007
2015-04-30,2.270981001168399,1.7953303561917036,2.918968247492152,2.2497975845934235,2.3191670984777346,2.1337029739257303
2015-05-31,2.321602666766929,1.831151386644415,2.984033976549882,2.294686296864243,2.336264857584008,2.1611346217556657
2015-06-30,2.2959028408045987,1.8152848513024513,2.9510011260277853,2.274803330609533,2.278332174421895,2.117237188477179
2015-07-31,2.3820137641758032,1.809530953860023,3.0616823915044478,2.2675929002153,2.3124085792437863,2.1650637819654976
2015-08-31,2.2108486135883543,1.765170873330082,2.841678067652807,2.2120035755629104,2.1792915573961587,2.0331035549728034
2015-09-30,2.1437621553706188,1.7295627836056018,2.897570840788827,2.241008741074645,2.1212096528156104,1.981226323439523
2015-10-31,2.3374691629557134,1.7469272944754017,2.8857243668387955,2.2399907216089288,2.294803398631178,2.149748750228709
2015-11-30,2.3374691629557134,1.7469272944754017,2.8857243668387955,2.2399907216089288,2.2972096342379302,2.1576066951372903
2015-12-31,2.3545617678590256,1.7628463649159227,2.9068260554702148,2.2604028876997413,2.251371404093994,2.120318069152055
2016-01-31,2.249854851896523,1.7041514618977478,3.0688250588310617,2.3163911042498833,2.1515794761275764,2.0147543936908874
2016-02-29,2.2700879644955805,1.7197834014885092,3.163527999938447,2.3799316149222154,2.1708422795259157,2.0130906918406786
2016-03-31,2.386787387921663,1.794790401272684,3.1605753650015553,2.378450764168717,2.3223502267329774,2.1485028044575785
2016-04-30,2.340832867405767,1.786572290541122,3.099722552477072,2.3675601488992983,2.356496702383867,2.156970579363844
2016-05-31,2.3546332302724813,1.7970372006121558,3.1179969438725283,2.3814282157987856,2.3815244079194944,2.1936640202836055
2016-06-30,2.4779158745253755,1.8502623912770302,3.281247382654693,2.4519620760869447,2.4100892979807758,2.2012883972989856
2016-07-31,2.5899374729755724,1.9094359983053089,3.429585984660666,2.5303787595922884,2.4795460049883897,2.281573042209604
2016-08-31,2.571353819829562,1.8653518248924006,3.40497757730011,2.4719585474787586,2.4704398215982533,2.2843046975779244
2016-09-30,2.601692635165527,1.887569445460807,3.4451521285984055,2.5014012704738593,2.4705837359043397,2.2844376285010646
2016-10-31,2.5975493637823606,1.8942295544488374,3.439665623377865,2.5102272265859464,2.4314011493617484,2.2448319113823874
2016-11-30,2.7510210075864387,1.9613148251491477,3.6428922279292815,2.5991284226523366,2.528170143198598,2.3275280884636502
2016-12-31,2.804145938898551,1.9985396485953026,3.713240072912101,2.648458645116626,2.575588565532182,2.3747112437124174
2017-01-31,2.8097706604312767,2.0104337911287504,3.7206883091485117,2.664220726514961,2.6227409425292456,2.417205579831824
2017-02-28,2.882116628484173,2.0605937078726857,3.81648858257977,2.7306924951547162,2.711298035846748,2.512181720327042
2017-03-31,2.881076868774293,2.0507957076143724,3.8151117364722373,2.7177082151044187,2.7074890096421185,2.5153224950195474
2017-04-30,2.9271695576820385,2.078483839621014,3.876147511089495,2.7544004431678757,2.7292557622090357,2.5402896636162313
2017-05-31,3.016859667208404,2.1035702768497955,3.9949148349356967,2.7876449132490375,2.7585987368747613,2.5761400821561895
2017-06-30,2.994525055983918,2.0981987515523226,3.9653394222365095,2.7805265843124296,2.7743433624976293,2.5925628715858156
2017-07-31,3.0825058900580666,2.1437852877635133,4.081843329611845,2.8409377230227926,2.8251547921360465,2.6458508982553632
2017-08-31,3.0894786332845756,2.16029284726402,4.091076611377832,2.8628134905111295,2.8219285573018147,2.653570842841193
2017-09-30,3.1800304037342118,2.2222665997820847,4.210984943552155,2.944940918276774,2.8917811708778642,2.70703855156363
2017-10-31,3.2489544670067443,2.2622085058886974,4.3022539428511095,2.997871810393349,2.945691164393697,2.7708279334057355
2017-11-30,3.3282007053964398,2.3096214140723137,4.407191529705718,3.060703251669622,3.0372558843410915,2.855520890667223
2017-12-31,3.29064277873303,2.2676649240786055,4.357457456878949,3.0051026391320184,3.0711431005584546,2.890151273700731
2018-01-31,3.470533724900799,2.333793826812869,4.595668407599513,3.092736459287518,3.210570688573176,3.053038593433115
2018-02-28,3.2503358707564334,2.2111478005922676,4.3040831927803165,2.9302063195119787,3.0579726101758165,2.9420292562561756
2018-03-31,3.1391220395145303,2.1733928025605307,4.156814233236888,2.8801735113043483,3.0056051601791878,2.861385998261944
2018-04-30,3.1601039352318456,2.1863986958405195,4.184598384875516,2.8974088814002386,3.0316160005586594,2.876174375705782
2018-05-31,3.2421152057973837,2.2241280613547247,4.293197417497195,2.9474077214738372,3.0768104022083556,2.9460913473891477
2018-06-30,3.2470815724515414,2.232583632240469,4.299773862546355,2.958613018215128,3.1044910178761946,2.963034595178866
2018-07-31,3.303780946017982,2.2460529937218348,4.374854971241653,2.976462574957521,3.218019924757997,3.072803807006451
2018-08-31,3.3359129923376507,2.24357634438511,4.41740411262683,2.973180526812326,3.2718731220228485,3.1708884282410956
2018-09-30,3.3618001569584637,2.270001331736136,4.451683803890628,3.0081988394317984,3.287929552719493,3.1897402111066935
2018-10-31,3.082946994457379,2.1186054490720054,4.082427438487615,2.8075694776081774,3.0796979500546895,2.969315393541712
2018-11-30,3.2148205697558545,2.1424801977923935,4.155390268162455,2.8577475191487984,3.1586721559716655,3.024394983584998
2018-12-31,2.986723318725244,2.079443974196162,3.8605579201166074,2.773666643262871,2.8789178333670575,2.7581007362927386
2019-01-31,3.11540301413082,2.1098443860629836,3.875171968027065,2.77716652575404,3.094425357338432,2.9789294160267525
2019-02-28,3.243409859631003,2.1194766167400134,3.8218354596112527,2.772919420593428,3.195126561601423,3.075494343911257
2019-03-31,3.35067652494794,2.1337988148994578,3.9482319259490475,2.7916572076056743,3.2490619920760455,3.131162735331617
2019-04-30,3.4613064948542713,2.1560072086027158,4.078591504350231,2.820712534620637,3.3550145355375034,3.259078707967749
2019-05-31,3.2645640116493553,2.062740667425493,3.8467622162657262,2.6986915595934695,3.1425057831273238,3.051243462704094
2019-06-30,3.5036793016648424,2.1822274702418483,3.8833103350293143,2.724331849811892,3.377450106100963,3.2635679429568576
2019-07-31,3.5423573697156194,2.197454470810609,3.926179253234579,2.743341509983561,3.4013738181277824,3.3129119767288224
2019-08-31,3.609940168615412,2.1952231150312875,4.001084790768527,2.74055584547298,3.3472467318618944,3.2574429816931727
2019-09-30,3.7045959314013284,2.2681289236773807,4.105996704858944,2.8315727624714775,3.4343096628245178,3.3208254972775864
2019-10-31,3.7533205846130238,2.27113583687223,4.16000077689196,2.8353266467470886,3.470526404762586,3.3942304036490616
2019-11-30,3.814275326180768,2.2719150531001504,4.227560093118929,2.8362994342390264,3.5689772278262577,3.5170953767169375
2019-12-31,3.941721446898343,2.3366533694571894,4.368815269500736,2.9171199076130203,3.678263687481491,3.619286962658891
2020-01-31,3.963267014949474,2.3796678862588996,4.392695345239197,2.970820000625863,3.6293753334678063,3.617825098015428
2020-02-29,3.631198908594931,2.1880870838826496,4.02464696000957,2.731647096405987,3.288660546509817,3.331416787354359
2020-03-31,3.254869969304406,1.9957737760931105,4.281287713879736,2.867127959411242,2.810212136366159,2.9154196021854326
2020-04-30,3.7019754581193336,2.026234846500746,4.3334732690795725,2.8710110762674104,3.184057131434543,3.2856288435319434
2020-05-31,3.7019754581193336,2.026234846500746,4.3334732690795725,2.8710110762674104,3.325124404779714,3.442174532106146
2020-06-30,3.9592267447946075,2.041879692438499,4.634607511284938,2.8931785590008934,3.344407912720729,3.50321911569205
2020-07-31,4.179774491775052,2.080575688121255,4.8927771768885595,2.9480076586011936,3.5067993349627837,3.7095305369836593
2020-08-31,4.445344660626741,2.1447061475910183,5.203649369533617,3.038875338515877,3.6707753873250955,3.9684443017085047
2020-09-30,4.328570524859748,2.1079016553091545,5.066955433663169,2.986726346418484,3.5599348307621845,3.819850811324546
2020-10-31,4.206571867470279,2.0468248589612728,4.924145756332289,2.9001854604394843,3.4953955206519693,3.7246084334719645
2020-11-30,4.6796763279564875,2.283632038353556,5.4779542718649195,3.2357221017863735,3.9255801906258543,4.129759732050307
2020-12-31,4.743770374610453,2.3060241161427983,5.552981737882536,3.267449866938858,4.049076265449571,4.282761347029595
2021-01-31,4.650140259175644,2.295428538981046,5.443379822092499,3.2524367901262803,4.007380774250397,4.239117195976132
2021-02-28,4.726257283593456,2.2434768594108894,5.532481193608353,3.1788254573954275,4.1697752229698635,4.356987496138099
2021-03-31,5.002748650295567,2.413034919364995,5.856137565804717,3.419075529611561,4.42355124944928,4.5547917138597995
2021-04-30,5.208710899213533,2.477240608256524,6.097233680628488,3.5100498035390384,4.608838715671142,4.7957879672918535
2021-05-31,5.3745252029322375,2.590205732533884,6.291333252850149,3.6701122580922823,4.6890535220865,4.827277951143937
2021-06-30,5.4578558730930204,2.6506775570231498,6.388878802711705,3.7557959478238105,4.707503743957666,4.935542302309135
2021-07-31,5.3359248021668595,2.560565112797445,6.246148241013927,3.6281138946164444,4.76311751731393,5.056030290225939
2021-08-31,5.4551432541638185,2.581872553816616,6.385703454373533,3.6583048170944577,4.8623623850165,5.206496078866334
2021-09-30,5.209678001725942,2.45516707286626,6.098365755363558,3.478773387230596,4.70076506701523,4.963845323605589
2021-10-31,5.501414460730419,2.627424705394998,6.4398677888087175,3.7228485356842356,5.0435643453257,5.312126970811237
2021-11-30,5.668845104140963,2.6146348049571144,6.635859422425052,3.7047262800706107,4.960305049039015,5.269444879150671
2021-12-31,5.91833734284403,2.7663960840867814,6.927911047157274,3.9197597516754645,5.246290780533323,5.513144812375414
2022-01-31,5.96562952633071,2.8951308570295433,6.983270520847586,4.1021665243443515,5.125293968922005,5.222374189471059
2022-02-28,5.928359364329179,2.9311694399118164,6.939642665235071,4.153230284700991,5.070340098440288,5.068225763646374
2022-03-31,6.21420360404029,3.1304751373311914,6.561824797604065,3.927114231520451,5.320478469825603,5.258742437793534
2022-04-30,6.109335219717886,3.1140777590594504,6.451090098746753,3.906544070523908,5.009292851475802,4.797187497095653
2022-05-31,6.40937399173694,3.415196463129847,6.305728406182265,3.8380796207377643,5.0952185932562575,4.80801611017645
2022-06-30,5.7870011196132785,3.2562674592248944,6.225358288202977,3.821773446834568,4.64741947144916,4.411545501288046
2022-07-31,6.244692875855446,3.3810462752900152,6.376696928605447,3.863065634946053,5.04136100902202,4.817793292226757
2022-08-31,6.410327023634008,3.3964772765772366,6.086358162923318,3.823978951362691,4.910150341182876,4.621218122277481
2022-09-30,5.797580914547099,3.322714055042541,5.585142913362687,3.753999626265987,4.478741274509175,4.194004796590805
2022-10-31,6.577470052859603,3.462653390782554,5.252020269760158,3.7042429255578893,4.921770781733622,4.534874981564748
2022-11-30,6.577470052859603,3.462653390782554,5.252020269760158,3.7042429255578893,5.213064138324884,4.786975097700938
2022-12-31,6.219620746161663,3.2857083521078563,4.966282471306769,3.514952420921159,4.972782767185471,4.511110011698104
2023-01-31,6.382991472045732,3.346027975127105,5.345884781408308,3.6940648075118174,5.204064918260704,4.794802626211851
2023-02-28,6.013406811310091,3.2196779724785536,5.036350134225803,3.554572519436937,5.042014788221925,4.674248172833477
2023-03-31,6.005856627889015,3.2980737095900277,5.0300267025207255,3.6411225828778866,5.127833867651415,4.84755930469992
2023-04-30,5.967256803976602,3.284460401048114,4.997698567331744,3.6260932871360985,5.196819500880023,4.924999077650899
2023-05-31,6.139332035392451,3.3535816438119945,5.141815062694768,3.7024041704412007,5.028535291469977,4.947732894085498
2023-06-30,6.550565624335096,3.4784380094652487,5.486231531737586,3.8402474609881043,5.3789496967317945,5.268345007190562
2023-07-31,6.710952664703135,3.4978923738228413,5.620558930104581,3.861725369499364,5.555229761678492,5.440795467656333
2023-08-31,6.622524967670384,3.4467777638153962,5.5464989408514755,3.805294077417587,5.42958435022852,5.352371620036477
2023-09-30,6.28922267876432,3.2663170811429576,5.267351515749179,3.6060627912612033,5.207506361633213,5.098484446659537
2023-10-31,6.053999866056462,3.207115568390625,5.070347640653607,3.540703437891916,5.073474322659164,4.987803306168543
2023-11-30,6.370552886376276,3.288687424137946,5.5735221167427715,3.813994827693849,5.445385006994182,5.443409024789265
2023-12-31,6.3754689747660915,3.2889694069553785,5.577823144904251,3.8143218520864055,5.6639952535316835,5.69192939377772
2024-01-31,6.547707392711565,3.309560591137993,5.728512519734626,3.838202099686759,5.646395393264226,5.782581524160049
2024-02-29,6.896152896000026,3.4193378583683143,6.033363410025641,3.965514268773355,5.897076632324403,6.084356499331726
2024-03-31,7.0794242993993315,3.5198333897965752,6.193705414625739,4.082062115266916,6.153889012696796,6.283327054475105
2024-04-30,6.726646264791346,3.3442051156164605,5.885064043420188,3.8783804505385207,5.962664722684536,6.029985498700773
2024-05-31,6.888323219601123,3.456296095789475,6.026513317835127,4.008375905708017,6.153562467185969,6.3349801058922415
2024-06-30,6.708338220414521,3.3635427415610737,5.869046549794673,3.900806906999936,6.163240005603313,6.558479044932617
2024-07-31,7.021377683096821,3.4854585716160025,6.1429211097884,4.0421965513396945,6.358823825500111,6.637897385776329
2024-08-31,7.290378613855276,3.5307501839767483,6.3782668739233985,4.094722666778312,6.528359216933083,6.792993977083867
2024-09-30,7.692647837769631,3.6751686669997006,6.730207507077288,4.262209349529049,6.662503153441052,6.935679176098639
2024-10-31,7.599263009803145,3.5963525785744834,6.6485062146898555,4.170803838811764,6.563922322124132,6.873788941555357
2024-11-30,8.21649036334659,3.825862384855484,7.188511198148965,4.436973620602505,6.953833587756435,7.283696087991254
2024-12-31,7.631209058792098,3.73835167800564,6.676455438840126,4.33548468588545,6.548386372240481,7.134405649038514
